Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
27	26	Shaw, Matt	1992-02-05	187cm	82kg	102 (26-1-75)	33	2011-2017	19y 71d	25y 140d
14	32	Matera, Brandon	1992-03-11	173cm	74kg	101 (31-1-69)	124	2011-2017	19y 22d	25y 98d
64	4	Martin, Jack	1995-01-29	186cm	83kg	97 (25-1-71)	81	2014-2019	19y 45d	24y 187d
84	44	Macpherson, Darcy	1997-10-29	174cm	78kg	97 (30-0-67)	29	2016-2024	18y 191d	26y 139d
16	10	Prestia, Dion	1992-10-12	175cm	82kg	95 (26-0-69)	30	2011-2016	18y 172d	23y 271d
124	3	Flanders, Sam	2001-07-24	182cm	81kg	89 (38-1-50)	37	2020-2025	19y 19d	24y 51d
19	25	Stanley, Danny	1988-02-18	187cm	90kg	83 (24-0-59)	39	2011-2015	23y 43d	27y 199d
90	3	Bowes, Jack	1998-01-26	187cm	85kg	83 (21-1-61)	14	2017-2022	19y 58d	24y 172d
2	11	Bennell, Harley	1992-10-02	185cm	74kg	81 (20-1-60)	92	2011-2015	18y 182d	22y 331d
65	28	Kolodjashnij, Kade	1995-08-09	190cm	85kg	78 (24-1-53)	13	2014-2018	18y 232d	23y 2d
119	4	Ellis, Brandon	1993-08-03	181cm	82kg	75 (28-1-46)	27	2020-2024	26y 231d	30y 325d
18	2	Smith, Zac	1990-02-22	206cm	105kg	74 (15-0-59)	34	2011-2015, 2021	21y 39d	31y 180d
26	8	Russell, Luke	1992-01-24	186cm	83kg	73 (17-1-55)	29	2011-2016	19y 83d	24y 126d
138	31	Andrew, Mac	2003-12-04	201cm	74kg	71 (36-0-35)	12	2022-2026	18y 239d	22y 135d
77	30	Wright, Peter	1996-09-08	203cm	103kg	66 (13-0-53)	85	2015-2019	18y 271d	22y 330d
141	19	Humphrey, Bailey	2004-09-11	186cm	86kg	66 (38-0-28)	54	2023-2026	18y 209d	21y 219d
6	23	Dixon, Charlie	1990-09-23	200cm	105kg	65 (19-1-45)	94	2011-2015	20y 191d	24y 347d
85	38	Joyce, Jesse	1997-08-17	191cm	84kg	64 (15-0-49)	2	2016-2020	18y 292d	22y 217d
139	22	Long, Ben	1997-08-21	184cm	79kg	62 (34-0-28)	80	2023-2026	25y 209d	28y 240d
58	37	Lonergan, Jesse	1994-11-14	184cm	91kg	60 (16-1-43)	7	2013-2018	18y 171d	23y 264d
129	40	Jeffrey, Joel	2002-03-12	192cm	78kg	59 (33-0-26)	23	2021-2026	19y 142d	24y 37d
118	35	Budarick, Connor	2001-04-06	175cm	72kg	55 (28-1-26)	7	2020-2025	18y 350d	24y 160d
140	32	Uwland, Bodhi	2003-07-25	188cm	89kg	55 (31-0-24)	1	2023-2026	19y 236d	22y 267d
4	3	Brennan, Jared	1984-07-28	192cm	95kg	54 (11-0-43)	26	2011-2013	26y 248d	29y 35d
128	41	Rosas, Malcolm	2001-06-27	175cm	70kg	49 (25-0-24)	46	2021-2025	19y 322d	24y 43d
72	42	Saad, Adam	1994-07-23	178cm	78kg	48 (13-1-34)	3	2015-2017	20y 255d	23y 34d
122	22	Rankine, Izak	2000-04-23	179cm	76kg	48 (16-1-31)	57	2020-2022	20y 79d	22y 112d
5	30	Brown, Campbell	1983-08-28	177cm	83kg	46 (9-0-37)	45	2011-2013	27y 217d	29y 347d
35	22	Nicholls, Tom	1992-03-04	203cm	102kg	45 (15-1-29)	7	2011, 2013-2016	19y 71d	24y 155d
78	13	Ah Chee, Callum	1997-10-09	182cm	78kg	45 (8-0-37)	24	2016-2019	18y 169d	21y 249d
10	7	Hunt, Karmichael	1986-11-17	186cm	92kg	44 (6-0-38)	6	2011-2014	24y 136d	27y 203d
57	1	OMeara, Jaeger	1994-02-23	183cm	82kg	44 (18-0-26)	27	2013-2014	19y 35d	20y 189d
125	50	Farrar, Jy	1996-12-07	191cm	79kg	44 (22-0-22)	14	2020-2023, 2025-2026	23y 288d	29y 98d
131	5	Davies, Alex	2002-03-18	191cm	85kg	44 (24-0-20)	14	2021-2026	19y 156d	24y 24d
132	30	Casboult, Levi	1990-03-15	201cm	101kg	44 (18-0-26)	59	2022-2024	32y 5d	34y 9d
55	36	Broughton, Greg	1986-09-29	189cm	85kg	42 (16-0-26)	4	2013-2015	26y 182d	28y 341d
21	48	Tape, Seb	1992-08-06	191cm	83kg	40 (6-0-34)	1	2011-2016	18y 239d	23y 352d
91	1	Hanley, Pearce	1988-11-15	185cm	86kg	40 (10-0-30)	2	2017-2020	28y 130d	31y 261d
80	3	Rosa, Matt	1986-11-23	191cm	84kg	39 (11-0-28)	6	2016-2018	29y 124d	31y 177d
146	33	Clohesy, Sam	2002-12-12	189cm	72kg	39 (22-0-17)	12	2024-2026	21y 117d	23y 120d
92	25	Lyons, Jarryd	1992-07-22	184cm	84kg	37 (10-0-27)	17	2017-2018	24y 246d	26y 34d
116	46	Graham, Caleb	2000-09-12	195cm	92kg	37 (10-0-27)	1	2019-2022	18y 332d	21y 342d
127	2	Atkins, Rory	1994-07-12	186cm	85kg	37 (13-0-24)	5	2021-2024	26y 307d	29y 298d
106	29	Burgess, Chris	1995-11-26	191cm	82kg	36 (9-0-27)	14	2019, 2021-2023	23y 118d	27y 273d
113	19	Corbett, Josh	1996-04-23	190cm	90kg	36 (7-1-28)	33	2019-2022	23y 4d	26y 1d
70	7	Malceski, Nick	1984-08-15	189cm	86kg	34 (9-1-24)	8	2015-2016	30y 232d	31y 351d
145	4	Walter, Jed	2005-06-08	195cm	97kg	33 (17-0-16)	35	2024-2026	18y 290d	20y 314d
25	4	Weller, Maverick	1992-02-13	182cm	87kg	32 (6-0-26)	3	2011-2013	19y 55d	21y 200d
48	14	Warnock, Matthew	1984-04-03	195cm	97kg	32 (8-0-24)	 	2012-2014	27y 363d	30y 150d
120	21	Greenwood, Hugh	1992-03-06	191cm	92kg	32 (10-1-21)	9	2020-2021	28y 15d	29y 127d
147	26	Graham, Will	2005-07-27	186cm	81kg	31 (17-0-14)	21	2024-2026	18y 255d	20y 265d
148	20	Read, Ethan	2005-07-07	202cm	92kg	31 (19-0-12)	31	2024-2026	18y 275d	20y 285d
150	2	Noble, John	1997-03-25	180cm	72kg	31 (20-0-11)	6	2025-2026	27y 356d	29y 24d
133	1	Chol, Mabior	1997-01-29	200cm	91kg	30 (13-0-17)	54	2022-2023	25y 50d	26y 209d
67	21	Leslie, Jack	1995-04-27	197cm	98kg	28 (5-0-23)	1	2014-2018	19y 118d	23y 120d
126	17	Markov, Oleg	1996-05-08	188cm	82kg	28 (10-0-18)	2	2021-2022	24y 317d	26y 84d
3	44	Bock, Nathan	1983-03-20	193cm	93kg	27 (4-0-23)	6	2011-2013	28y 13d	30y 143d
29	36	Iles, Sam	1987-06-19	183cm	76kg	26 (3-0-23)	11	2011-2012	23y 308d	25y 11d
39	38	Wilkinson, Joel	1991-11-29	186cm	81kg	26 (4-0-22)	1	2011-2013	19y 208d	21y 276d
151	17	Rioli, Daniel	1997-04-16	179cm	76kg	26 (17-0-9)	9	2025-2026	27y 334d	29y 2d
95	7	Brodie, Will	1998-08-23	189cm	89kg	25 (3-0-22)	3	2017-2021	18y 277d	22y 343d
45	28	Caddy, Josh	1992-09-28	186cm	87kg	24 (3-0-21)	17	2011-2012	18y 334d	19y 339d
100	15	Young, Aaron	1992-12-06	189cm	84kg	24 (4-0-20)	21	2018-2019	25y 108d	26y 261d
62	27	Cameron, Clay	1994-05-27	191cm	86kg	23 (5-0-18)	5	2014-2016	19y 292d	22y 2d
123	20	Sharp, Jeremy	2001-08-13	187cm	79kg	23 (8-0-15)	7	2020-2022	18y 359d	21y
143	16	Berry, Tom	2001-05-01	185cm	76kg	23 (11-0-12)	3	2023-2024	22y 5d	23y 87d
24	15	Gorringe, Daniel	1992-06-02	200cm	96kg	22 (4-0-18)	7	2011-2015	18y 311d	22y 321d
149	29	Rogers, Jake	2005-03-02	172cm	68kg	22 (14-0-8)	9	2024-2026	19y 50d	21y 47d
79	39	Davis, Ryan	1989-06-07	188cm	85kg	21 (7-0-14)	15	2016-2017	26y 293d	28y 31d
69	14	Hallahan, Mitch	1992-08-23	183cm	84kg	20 (1-0-19)	5	2015-2017	22y 224d	25y 3d
74	20	Schade, Henry	1993-10-08	197cm	89kg	20 (4-1-15)	 	2015-2016	21y 206d	22y 234d
28	34	Hutchins, Jack	1992-02-20	191cm	92kg	19 (8-0-11)	3	2011, 2013-2014	19y 62d	22y 65d
7	17	Fraser, Josh	1982-01-05	202cm	100kg	18 (2-0-16)	12	2011-2012	29y 87d	30y 107d
56	29	Murphy, Tom	1986-03-19	189cm	85kg	18 (6-0-12)	 	2013-2014	27y 11d	28y 115d
108	20	Hombsch, Jack	1993-03-07	194cm	89kg	18 (3-0-15)	 	2019	26y 17d	26y 143d
59	39	Sumner, Timmy	1994-10-09	187cm	89kg	17 (6-0-11)	6	2013-2014	18y 235d	19y 318d
68	41	Garlett, Jarrod	1996-05-03	181cm	75kg	17 (4-0-13)	10	2015-2016	18y 336d	20y 109d
111	2	Miles, Anthony	1992-02-28	180cm	81kg	17 (3-0-14)	6	2019	27y 24d	27y 163d
60	40	Boston, Andrew	1994-03-23	180cm	80kg	16 (4-1-11)	10	2013, 2015	19y 98d	21y 146d
86	36	Schoenfeld, Josh	1997-07-03	186cm	75kg	15 (1-0-14)	5	2016-2019	19y 20d	21y 333d
89	20	Barlow, Michael	1987-12-18	189cm	91kg	15 (5-0-10)	11	2017-2018	29y 97d	30y 250d
49	42	Horsley, Kyal	1987-09-02	182cm	88kg	14 (2-0-12)	3	2012-2013	24y 239d	25y 272d
76	31	Brooksby, Keegan	1990-04-27	197cm	99kg	14 (1-0-13)	3	2015-2017	25y 33d	27y 121d
82	2	Grant, Jarrad	1989-07-06	193cm	85kg	14 (1-0-13)	11	2016-2017	26y 292d	28y 30d
112	31	Murdoch, Jordan	1992-03-23	190cm	87kg	14 (3-0-11)	1	2019	27y 1d	27y 154d
137	36	Hollands, Elijah	2002-04-25	189cm	86kg	14 (5-0-9)	8	2022-2023	20y 89d	21y 109d
11	14	Krakouer, Nathan	1988-05-05	182cm	78kg	13 (1-0-12)	8	2011	22y 332d	23y 100d
22	20	Toy, Josh	1992-04-18	185cm	87kg	13 (4-0-9)	1	2011-2012	18y 349d	20y 129d
31	43	Patrick, Liam	1988-03-04	189cm	72kg	13 (4-0-9)	6	2011-2013	23y 58d	25y 103d
94	18	Scheer, Brad	1998-08-31	184cm	84kg	13 (1-0-12)	2	2017-2019	18y 248d	20y 316d
103	40	Heron, Jacob	1999-12-10	180cm	76kg	13 (1-0-12)	2	2018-2019	18y 160d	19y 243d
135	47	Oea, Hewago	2001-11-13	172cm	70kg	13 (7-0-6)	5	2022-2023	20y 231d	21y 252d
142	49	Moyle, Ned	2002-02-15	206cm	104kg	13 (5-0-8)	2	2023-2025	21y 52d	23y 140d
43	40	Hickey, Tom	1991-03-06	201cm	96kg	12 (1-0-11)	5	2011-2012	20y 167d	21y 179d
9	21	Harris, Daniel	1982-05-10	180cm	82kg	11 (2-0-9)	2	2011	28y 327d	29y 88d
153	48	Adams, Oscar	2003-07-23	197cm	83kg	11 (8-0-3)	 	2025-2026	21y 347d	22y 269d
41	21	Taylor, Jeremy	1992-06-17	191cm	83kg	10 (1-0-9)	1	2011-2012	19y 43d	20y 76d
102	32	Crossley, Brayden	1999-08-16	198cm	102kg	10 (1-0-9)	5	2018	18y 262d	19y 9d
152	8	Lombard, Leo	2006-10-05	179cm	74kg	10 (5-0-5)	5	2025-2026	18y 238d	19y 195d
36	29	Hine, Taylor	1992-01-24	184cm	75kg	9 (2-0-7)	1	2011-2012	19y 131d	20y 221d
104	45	Dawson, Jacob	1999-11-03	182cm	79kg	9 (0-0-9)	1	2018-2019	18y 232d	19y 294d
144	38	Johnston, Lloyd	2004-09-21	184cm	76kg	9 (3-0-6)	3	2023-2024	18y 332d	19y 316d
13	6	Magin, Alik	1991-04-13	181cm	72kg	8 (1-0-7)	3	2011-2012	19y 354d	21y 141d
97	43	Spencer, Max	1997-10-04	190cm	82kg	8 (0-0-8)	 	2017-2018	19y 298d	20y 305d
52	46	Hall, Josh	1990-04-03	197cm	88kg	7 (3-0-4)	3	2012-2013, 2015	22y 102d	25y 141d
109	33	Horlin-Smith, George	1992-12-22	188cm	84kg	7 (0-0-7)	2	2019	26y 92d	26y 239d
23	27	Coad, Michael	1983-09-13	190cm	86kg	6 (1-0-5)	 	2011-2012	27y 208d	28y 354d
38	13	Jolly, Hayden	1992-04-04	184cm	83kg	6 (1-0-5)	 	2011	19y 82d	19y 124d
46	49	Gillbee, Jacob	1992-09-13	184cm	76kg	6 (2-0-4)	3	2011-2013	18y 355d	20y 353d
75	29	Raines, Andrew	1986-03-08	183cm	82kg	6 (0-0-6)	2	2015	29y 62d	29y 112d
81	15	Currie, Daniel	1989-02-15	201cm	96kg	6 (0-0-6)	3	2016-2017	27y 68d	28y 178d
157	32	Uwland, Zeke	2007-04-24	179cm	 	6 (4-0-2)	3	2026	18y 316d	18y 359d
50	51	McQualter, Andrew	1986-06-09	179cm	74kg	5 (0-0-5)	2	2012	25y 345d	26y 71d
73	34	Glenn, Josh	1994-03-10	180cm	78kg	5 (1-1-3)	1	2015	21y 53d	21y 144d
83	34	Willis, Mackenzie	1995-08-07	182cm	82kg	5 (1-0-4)	 	2016-2017	20y 267d	21y 314d
136	21	Tsitas, James	1995-03-03	181cm	84kg	5 (1-0-4)	3	2022-2023	27y 121d	28y 162d
33	19	Daye, Joseph	1990-02-02	195cm	85kg	4 (1-0-3)	1	2011	21y 94d	21y 199d
37	33	Liddy, Rex	1992-01-02	185cm	86kg	4 (1-0-3)	 	2011	19y 160d	19y 202d
53	31	Allen, Jackson	1993-04-14	179cm	79kg	4 (1-0-3)	 	2012-2013	19y 119d	20y 133d
96	37	Scrimshaw, Jack	1998-09-04	193cm	88kg	4 (0-0-4)	 	2017	18y 321d	18y 342d
115	17	Ellis, Corey	1996-10-09	184cm	79kg	4 (0-0-4)	 	2019	22y 249d	22y 292d
134	33	Constable, Charlie	1999-05-18	191cm	86kg	4 (2-0-2)	 	2022-2023	23y 10d	23y 312d
156	3	Petracca, Christian	1996-01-04	186cm	96kg	4 (4-0-0)	10	2026	30y 61d	30y 104d
54	15	Flanagan, Piers	1992-03-31	189cm	74kg	3 (1-0-2)	 	2012	20y 141d	20y 154d
66	39	Herbert, Louis	1994-06-27	188cm	77kg	3 (1-0-2)	 	2014	20y 29d	20y 50d
155	39	Gulbin, Lachlan	2006-11-24	187cm	81kg	3 (0-0-3)	1	2025-2026	18y 271d	19y 138d
42	55	Ablett, Nathan	1985-12-13	195cm	95kg	2 (0-0-2)	1	2011	25y 250d	25y 258d
44	52	Tippett, Joel	1988-10-26	196cm	94kg	2 (0-0-2)	 	2011	22y 298d	22y 312d
130	21	Townsend, Jacob	1993-06-20	187cm	89kg	2 (1-0-1)	3	2021	28y 48d	28y 56d
12	1	Lock, Marc	1991-06-21	192cm	83kg	1 (0-0-1)	 	2011	19y 285d	19y 285d
61	41	Osborne, Leigh	1990-03-13	182cm	81kg	1 (0-0-1)	 	2013	23y 165d	23y 165d
154	44	Jepson, Ben	2001-10-10	184cm	75kg	1 (0-0-1)	 	2025	23y 283d	23y 283d
